Date,2008/10/02,,"Rat #",186,"Reçu le ",2008/09/30,,,,,,,,,
,,,,,"Poids approx","300 g",,,,,,,,,
"Induction à",10H50,"; N2O/02 (2/1) --> Halothane 2%",,,,,,,,,,,,,
"Post induction : atropine (0,75 mg/kg ; IP)",,,,,,,,,,,,,,,
"Perfusion IP (0,8 ml/h) : Gallamine (20 mg/ml)",,,,,"B3 juxta 60",,,,,,,,,,
"Enregistrement : Halothane 0,7% dans N20/02 (1/1)",,,,,,,,,,,,,,,
"Electrode antidromique dans le NTS : Latéralité : 650 µm ; Profondeur : 650 µm",,,,,,,,,,,,,,,
"par rapport au Calamus",,,,,,,,,,,,,,,
Descentes,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Heure,"Postérieur (Bregma)",,Latéralité,"Profondeur et commentaire",,,,,,,,,,,
11H50,"4,8 mm",,"1,2 mm","* 1,5% neurobiotine ; 5% NaCl",,,,,"* 1,5% neurobiotine ; 5% NaCl",,,,"4,6 mm",,"1,3 mm"
,,,,"Re = 12 MΩ ; Ri = 15 MΩ",,,,,"Re = ; Ri = MΩ",,,,"4,9 mm",,"1,1 mm"
,,,,,,,,,"Cellule à µm",,,,"5,2 mm",,"1,3 mm"
,,,,"Cellule A à 8500 µm",,,,,Antidromique:elec:;lat:ms;seuil:µA,,,,"5,5 mm",,"1,1 mm"
,,,,Antidromique:NO,,,,,Collision,,,,,,
,,,,"Fréquence spontanée = 1-2 Hz",,,,,"Fréquence spontanée =  Hz",,,,,,
,,,,Réponse,,,,,Réponse,,,,,,
,,,,"Noci mécanique : Noci léger (FR)",,,,,"Noci mécanique : ",,,,,,
,,,,,,,,,"Noci thermique : ",,,,,,
,,,,"Cellule à 8670 µm",,,,,"Tactile : ",,,,,,
,,,,Antidromique:NO,,,,,"Injection à nA pendant min",,,,,,
,,,,"Fréquence spontanée = 0 Hz",,,,,"Fin injection à ",,,,,,
,,,,Réponse,,,,,,,,,,,
,,,,"Noci thermique : NO (50:FL)",,,,,"Cellule à µm",,,,,,
,,,,,,,,,Antidromique:NO,,,,,,
,,,,"Cellule à 8730 µm",,,,,"Fréquence spontanée =  Hz",,,,,,
,,,,Antidromique:NO,,,,,Réponse,,,,,,
,,,,"Fréquence spontanée = 0 Hz (burst)",,,,,"Noci mécanique : NO (FR/T)",,,,,,
,,,,Réponse,,,,,"Noci thermique : NO (50:FL/RL)",,,,,,
,,,,"Noci mécanique : NO (FR)",,,,,,,,,,,
,,,,,,,,,,,,,,,
13H20,"4,6 mm",,"1,2 mm","Cellule B à 8060 µm",,,,,,,,,,,
,,,,Antidromique:NO,,,,,,,,,,,
,,,,"Fréquence spontanée = 2-4 Hz",,,,,,,,,,,
,,,,Réponse,,,,,,,,,,,
,,,,"Noci mécanique : ON (FR/T)",,,,,,,,,,,
,,,,"Noci thermique : ON (50:FL/RL/RR) phasique; ",,,,,,,,,,,
,,,,"Stim thermique : Neutral (44:RL)",,,,,,,,,,,
,,,,"Tactile : NEUTRAL",,,,,,,,,,,
,,,,"Injection à 1,2 nA pendant 150 sec",,,,,,,,,,,
,,,,"Fin injection à 14H00",,,,,,,,,,,
,,,,,,,,,,,,,,,
15H00,"5,0 mm",,"1,2 mm","Cellule C à 8400 µm",,,,,,,,,,,
,,,,"Antidromique:elec:1;lat:2,5ms;seuil:400µA",,,,,,,,,,,
,,,,"Collision : OK (lat:5ms)",,,,,,,,,,,
,,,,"Fréquence spontanée = 0-5 Hz",,,,,,,,,,,
,,,,Réponse,,,,,,,,,,,
,,,,"Noci mécanique : ON (RL)",,,,,,,,,,,
,,,,"Noci thermique : ON (50:FL/RL/RR) ",,,,,,,,,,,
,,,,"Stim thermique : Neutral (44:RL)",,,,,,,,,,,
,,,,"Tactile :",,,,,,,,,,,
,,,,"Injection à 3 nA pendant 2 min 45 sec",,,,,,,,,,,
,,,,"Fin injection à 15H40",,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,"Cellule C à 8380 µm (le même)",,,,,,,,,,,
,,,,"Antidromique:elec:1;lat:2,5ms;seuil:400µA",,,,,,,,,,,
,,,,"Fréquence spontanée = 0-5 Hz",,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,"Point bleu pontamine @ 6900 µm",,,,,,,,,,,
,,,,"Injection : 45 min",,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,"dépôt de fer électrode 1",,,,,,,,,,,
,,,,,,,,,,,,,,,
17H00,"5,0 mm",,"1,2 mm (D)","* 1,5% neurobiotine ; 5% NaCl",,,,,,,,,,,
,,,,"Re = 12 MΩ ; Ri = 15 MΩ",,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,"Cellule D à 8475 µm",,,,,,,,,,,
,,,,Antidromique:NO,,,,,,,,,,,
,,,,"Fréquence spontanée = 0 Hz",,,,,,,,,,,
,,,,Réponse,,,,,,,,,,,
,,,,"Noci mécanique : ON (T) NEUTRAL (RR)",,,,,,,,,,,
,,,,"Noci thermique : ON (50:FL/RL/FR) ",,,,,,,,,,,
,,,,"Stim thermique : Neutral (50:RR/ ;44:RL)",,,,,,,,,,,
,,,,"Tactile : NEUTRAL",,,,,,,,,,,
,,,,"Injection : R trop importante",,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,"Cellule E à 9230 µm",,,,,,,,,,,
,,,,"Antidromique:elec:1;lat:1,5ms;seuil:650µA",,,,,,,,,,,
,,,,"Collision : OK ",,,,,,,,,,,
