Date,2009/07/21,,"Rat #",252,"Reçu le ",2009/07/16,,,,
,,,,,"Poids approx","300 G",,,,
"Induction à",12H15,"; N2O/02 (2/1) --> Halothane 2%",,,,,,,,
"Post induction : atropine (0,75 mg/kg ; IP)",,,,,,,,,,
"Perfusion IP (0,8 ml/h) : Gallamine (20 mg/ml)",,,,,"B3 juxta 102",,,,,
"Enregistrement : Halothane 0,7% dans N20/02 (1/1)",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Descentes,,,,,,,,,,"RAS (plancher @ 8700 µm ?)"
,,,,,,,,,,
Heure,"Postérieur (Obex)",,Latéralité,"Profondeur et commentaire",,,,,," tjs pas plancher @ 11 000 µm"
13H05,"0.2 mm",,"0.8 mm","* 1,5% neurobiotine ; 2% NaCl",,,,,,
,,,,"Re = 10 MΩ ; Ri = 20 MΩ",,,,,,"Perdue @ injection"
,,,,,,,,,,"Perdue AV injection"
,,,,"Cellule A à 4215 µm",,,,,,
,,,,"Fréq spont = 2 Hz ; ISI = 493 ± 126 ms",,,,,,RAS
,,,,Réponse,,,,,,
,,,,"Noci mécanique : Neutral (FR)",,,,,,"Perfusion @ 17H45"
,,,,"Noci thermique : Neutral (50:FL/RL/RR;46:FR) ON (FR:48->54)",,,,,,
,,,,"légères réponses à 54°c sur les autres champs",,,,,,"* 1,5% neurobiotine ; 5% NaCl"
,,,,"Perdue @ injection",,,,,,"Re = ; Ri = MΩ"
,,,,,,,,,,
15H20,"0.0 mm",,"0.8 mm",RAS,,,,,,"* 5% TMR ; 5-10% NaCl"
,,,,,,,,,,
15H40,"-0.2 mm",,"0.7 mm","* 1,5% neurobiotine ; 2% NaCl",,,,,,"Injection à nA pendant min"
,,,,"Re = 10 MΩ ; Ri = 20 MΩ",,,,,,"Fin injection à "
,,,,,,,,,,
,,,,RAS,,,,,,"Cellule à µm"
,,,,,,,,,,"Fréq spont =  Hz ; ISI = ± ms"
16H40,"0.2 mm",,"-0.8 mm","* 1,5% neurobiotine ; 2% NaCl",,,,,,Réponse
,,,,"Re = 10 MΩ ; Ri = 20 MΩ",,,,,,"Noci mécanique : "
,,,,,,,,,,"Noci thermique : "
,,,,"Cellule B à 4850 µm",,,,,,"Tactile : "
,,,,"Fréq spont = 1 Hz ; ISI =  ±  ms",,,,,,
,,,,Réponse,,,,,,"Point Bleu @ 4380 µm"
,,,,"Noci thermique : OFF (50:tt CR)",,,,,,
,,,,,,,,,,Antidromique:elec:;lat:ms;seuil:µA
,,,,"Point Bleu @ 4580 µm",,,,,,Collision
