Date,2009/09/25,,"Rat #",271,"Reçu le ",2009/09/08,,,,
,,,,,"Poids approx","400 G",,,,
"Induction à",14H15,"; N2O/02 (2/1) --> Halothane 2%",,,,,,,,
"Post induction : atropine (0,75 mg/kg ; IP)",,,,,,,,,,
"Perfusion IP (0,8 ml/h) : Gallamine (20 mg/ml)",,,,,"B3 juxta 112",,,,,
"Enregistrement : Halothane 0,7% dans N20/02 (1/1)",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Descentes,,,,,,,,,,"RAS (plancher @ 8700 µm ?)"
,,,,,,,,,,
Heure,"Postérieur (Obex)",,Latéralité,"Profondeur et commentaire",,,,,," tjs pas plancher @ 11 000 µm"
14H45,"0.0 mm",,"0.8 mm","* 1,5% neurobiotine ; 2% NaCl",,,,,,
,,,,"Re = 13 MΩ ; Ri = 18-20 MΩ",,,,,,"Perdue @ injection"
,,,,,,,,,,"Perdue AV injection"
,,,,"Cellule à µm",,,,,,
,,,,"Fréq spont = 2.92 Hz ; ISI = 341± 137 ms",,,,,,RAS
,,,,Réponse,,,,,,
,,,,"Noci mécanique : ON (RR)",,,,,,"Perfusion @ 17H45"
,,,,"Noci thermique : ON (tt CR:50;RR:48->52) Neutral (46:RR)",,,,,,
,,,,"Injection à 3-4 nA pendant 3 min 30 sec",,,,,,"* 1,5% neurobiotine ; 5% NaCl"
,,,,"Fin injection à 15H45",,,,,,"Re = ; Ri = MΩ"
,,,,"arrêt injection quand une autre cellule ""apparaît""",,,,,,
,,,,,,,,,,"* 5% TMR ; 5-10% NaCl"
16H00,"0.0 mm",,"-0.8 mm",RAS,,,,,,
,,,,,,,,,,"Injection à nA pendant min"
16H30,"-0.2 mm",,"0.8 mm","* 1,5% neurobiotine ; 2% NaCl",,,,,,"Fin injection à "
,,,,"Re = 11 MΩ ; Ri = 18 MΩ",,,,,,
,,,,RAS,,,,,,"Cellule à µm"
,,,,,,,,,,"Fréq spont =  Hz ; ISI = ± ms"
17H00,"0.2 mm",,"-0.8 mm","Cellule B à 4740 µm",,,,,,Réponse
,,,,,,,,,,"Noci mécanique : "
,,,,"Cellule C à 4... µm",,,,,,"Noci thermique : "
,,,,,,,,,,"Tactile : "
17H00,"-0.2 mm",,"-0.3 mm","Cellule D à 4900 µm",,,,,,
,"CO2 élevé",,,,,,,,,"Point Bleu @ 4380 µm"
,,,,"Cellule E à 5045 µm",,,,,,
,,,,"Fréq spont = 0.75 Hz ; ISI = 1138 ± 577 ms",,,,,,Antidromique:elec:;lat:ms;seuil:µA
,,,,Réponse,,,,,,Collision
,,,,"Noci mécanique : ON (FL)",,,,,,
,,,,"Noci thermique : ON (tt CR:50;48->52:FL) Neutral (46:FL)",,,,,,
,,,,"Perdue @ injection",,,,,,
,,,,,,,,,,
,,,,"Cellule E à 5045 µm",,,,,,
,,,,"Fréq spont =  Hz ; ISI = 1268 ± 619 ms",,,,,,
,,,,"Noci thermique : Neutral (50:FL)",,,,,,
,,,,,,,,,,
,,,,"Point Bleu @ 5030 µm",,,,,,
,,,,,,,,,,
,,,,"Perfusion @ 20H00",,,,,,
