Date,2008/12/12,,"Rat #",200,"Reçu le ",2008/12/02,,,,,,,,,,
,,,,,"Poids approx","300 g",,,,,,,,,,
"Induction à",11H25,"; N2O/02 (2/1) --> Halothane 2%",,,,,,,,,,,,,,
"Post induction : atropine (0,75 mg/kg ; IP)",,,,,,,,,,,,,,,,
"Perfusion IP (0,8 ml/h) : Gallamine (20 mg/ml)",,,,,,,,,,,,,,,,
"Enregistrement : Halothane 0,7% dans N20/02 (1/1)",,,,,,,,,,,,,,,,
"Electrode antidromique dans le NTS : Latéralité : 700 µm ; ",,,,,,,,,,,,,,,,
"Profondeur : 500 µm par rapport à l'obex",,,,,,,,,,,,,,,,
Descentes,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Heure,"Postérieur (Bregma)",,Latéralité,"Profondeur et commentaire",,,,,,,,,,,,
12h15,"5,2 mm",,"0,9 mm","* 1,5% neurobiotine ; 5% NaCl",,,,,,,,,,,,
,,,,"Re = 11 MΩ ; Ri = 19 MΩ",,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,RAS,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
13H00,"5,0 mm",,"0,9 mm",RAS,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
14H15,"5,4 mm",,"0,9 mm","* 1,5% neurobiotine ; 5% NaCl",,,,,,,,,,,,
,,,,"Re = 11 MΩ ; Ri = 25 MΩ",,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,RAS,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
16H15,"4,8 mm",,"0,9 mm","Cellule A à 8320 µm",,,,,,,,,,,,
,,,,Antidromique:NO,,,,,,,,,,,,
,,,,"Fréquence spontanée = 0 Hz",,,,,,,,,,,,
,,,,Réponse,,,,,,,,,,,,
,,,,"Noci thermique : NO (50:RL)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,
17H15,"5,6 mm",,"0,9 mm","* 1,5% neurobiotine ; 5% NaCl",,,,,,,,,,,,
,,,,"Re = 12 MΩ ; Ri = 25 MΩ",,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,"Cellule B à 8520 µm",,,,,,"* 1,5% neurobiotine ; 5% NaCl",,,,"4,6 mm",,"1,3 mm"
,,,,"Antidromique:elec:2 ;lat: 1 ms;seuil: 400µA",,,,,,"Re = ; Ri = MΩ",,,,"4,9 mm",,"1,1 mm"
,,,,"Collision : NO",,,,,,"Cellule à µm",,,,"5,2 mm",,"1,3 mm"
,,,,"Fréquence spontanée = 1 Hz (irr)",,,,,,Antidromique:elec:;lat:ms;seuil:µA,,,,"5,5 mm",,"1,1 mm"
,,,,Réponse,,,,,,Collision,,,,,,
,,,,"Noci thermique : Neutral (50:RL)",,,,,,"Fréquence spontanée =  Hz",,,,,,
,,,,"Noci mécanique : ON (FR)",,,,,,Réponse,,,,,,
,,,,"2 unités au même endroit",,,,,,"Noci mécanique : ",,,,,,
,,,,,,,,,,"Noci thermique : ",,,,,,
17H45,"5,2 mm",,"0,8 mm","Cellule C à 8750 µm",,,,,,"Tactile : ",,,,,,
,,,,"Fréquence spontanée = 7 Hz (irr)",,,,,,"Injection à nA pendant min",,,,,,
,,,,Réponse,,,,,,"Fin injection à ",,,,,,
,,,,"Noci thermique : ON (50:FL/RL)",,,,,,,,,,,,
,,,,"Noci mécanique : ? (FR)",,,,,,"Cellule à µm",,,,,,
,,,,,,,,,,Antidromique:NO,,,,,,
,,,,"Cellule D à 8800 µm",,,,,,"Fréquence spontanée =  Hz",,,,,,
,,,,"Fréquence spontanée = 10 Hz (irr)",,,,,,Réponse,,,,,,
,,,,Réponse,,,,,,"Noci mécanique : NO (FR/T)",,,,,,
,,,,"Noci thermique : Neutral (50:RR)",,,,,,"Noci thermique : NO (50:FL/RL)",,,,,,
,,,,"Noci mécanique : Neutral  (FR)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,
18H50,"5,0 mm",,"0,8 mm",RAS,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
19H10,"4,8 mm",,"0,7 mm",RAS,,,,,,,,,,,,
