Date,2008/10/22,,"Rat #",193,"Reçu le ",2008/09/14,,,,,,,,,,
,,,,,"Poids approx","300 g",,,,,,,,,,
"Induction à",14H00,"; N2O/02 (2/1) --> Halothane 2%",,,,,,,,,,,,,,
"Post induction : atropine (0,75 mg/kg ; IP)",,,,,,,,,,,,,,,,
"Perfusion IP (0,8 ml/h) : Gallamine (20 mg/ml)",,,,,,,,,,,,,,,,
"Enregistrement : Halothane 0,7% dans N20/02 (1/1)",,,,,,,,,,,,,,,,
"Electrode antidromique dans le NTS : Latéralité : 700 µm ; ",,,,,,,,,,,,,,,,
"Profondeur : 500 µm par rapport à l'obex",,,,,,,,,,,,,,,,
Descentes,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Heure,"Postérieur (Bregma)",,Latéralité,"Profondeur et commentaire",,,,,,,,,,,,
14H50,"5,2 mm",,"0,9 mm","* 1,5% neurobiotine ; 5% NaCl",,,,,,,,,,,,
,,,,"Re = 13 MΩ ; Ri = 28 MΩ",,,,,,,,,,,,
,,,,,,,,,,,,,,,,
16H10,"5,0 mm",,"1,0 mm","Cellule à 8650 µm",,,,,,,,,,,,
,,,,Antidromique:NO,,,,,,,,,,,,
,,,,"Fréquence spontanée = 0 Hz",,,,,,,,,,,,
,,,,Réponse,,,,,,,,,,,,
,,,,"Noci thermique : NO (50:FL/RL)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,"Cellule A à 9040 µm",,,,,,,,,,,,
,,,,Antidromique:NO,,,,,,,,,,,,
,,,,"Fréquence spontanée = 1-2 Hz",,,,,,,,,,,,
,,,,Réponse,,,,,,,,,,,,
,,,,"Noci mécanique : ON (FR)",,,,,,,,,,,,
,,,,"Noci thermique : ON (50:FL/RL/RR)",,,,,,,,,,,,
,,,,"Noci thermique : ON (52:RR)",,,,,,,,,,,,
,,,,"Noci thermique : NO (44:RL)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,"Injection à 3 nA pendant 1 min",,,,,,,,,,,,
,,,,,,,,,,,,,,,,
16H45,"5,4 mm",,"1,0 mm","Cellule B à 8400 µm",,,,,,,,,,,,
,,,,Antidrom:elec:1;lat:8ms;seuil:150µA,,,,,,"* 1,5% neurobiotine ; 5% NaCl",,,,"4,6 mm",,"1,3 mm"
,,,,"Collision: OK (lat:13 ms)",,,,,,"Re = ; Ri = MΩ",,,,"4,9 mm",,"1,1 mm"
,,,,"Fréquence spontanée = 1-2 Hz",,,,,,"Cellule à µm",,,,"5,2 mm",,"1,3 mm"
,,,,Réponse,,,,,,Antidromique:elec:;lat:ms;seuil:µA,,,,"5,5 mm",,"1,1 mm"
,,,,"Noci mécanique : ON (FR) very light",,,,,,Collision,,,,,,
,,,,"Noci thermique : ON (50:FL/RL/RR) VL",,,,,,"Fréquence spontanée =  Hz",,,,,,
,,,,"Noci thermique : ON (52:FL) VL",,,,,,Réponse,,,,,,
,,,,"Tactile : Neutral (FL)",,,,,,"Noci mécanique : ",,,,,,
,,,,,,,,,,"Noci thermique : ",,,,,,
,,,,"Perdue AV injection",,,,,,"Tactile : ",,,,,,
,,,,,,,,,,"Injection à nA pendant min",,,,,,
17H25,"4,8 mm",,"1,0 mm",RAS,,,,,,"Fin injection à ",,,,,,
,,,,,,,,,,,,,,,,
17H50,"5,6 mm",,"1,0 mm","Cellule à 8700 µm",,,,,,"Cellule à µm",,,,,,
,,,,Antidromique:NO,,,,,,Antidromique:NO,,,,,,
,,,,"Fréquence spontanée = 0 Hz",,,,,,"Fréquence spontanée =  Hz",,,,,,
,,,,Réponse,,,,,,Réponse,,,,,,
,,,,"Noci mécanique : NO (FR)",,,,,,"Noci mécanique : NO (FR/T)",,,,,,
,,,,"Noci thermique : NO (50:FL)",,,,,,"Noci thermique : NO (50:FL/RL)",,,,,,
,,,,,,,,,,,,,,,,
,,,,"Cellule à 8800 µm",,,,,,,,,,,,
,,,,Antidromique:NO,,,,,,,,,,,,
,,,,"Fréquence spontanée = 0 Hz",,,,,,,,,,,,
,,,,Réponse,,,,,,,,,,,,
,,,,"Noci mécanique : ON (FR)",,,,,,,,,,,,
,,,,"Noci thermique : ON (50:FL/RL/RR)",,,,,,,,,,,,
,,,,"Noci thermique : ON (44:FL) light",,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,"Perdue AV injection",,,,,,,,,,,,
