Date,2008/10/03,,"Rat #",187,"Reçu le ",2008/09/30,,,,,,,,,,
,,,,,"Poids approx","300 g",,,,,,,,,,
"Induction à",10H45,"; N2O/02 (2/1) --> Halothane 2%",,,,,,,,,,,,,,
"Post induction : atropine (0,75 mg/kg ; IP)",,,,,,,,,,,,,,,,
"Perfusion IP (0,8 ml/h) : Gallamine (20 mg/ml)",,,,,"B3 juxta 61",,,,,,,,,,,
"Enregistrement : Halothane 0,7% dans N20/02 (1/1)",,,,,,,,,,,,,,,,
"Electrode antidromique dans le NTS : Latéralité : 650 µm ; ",,,,,,,,,,,,,,,,
"Profondeur : 650 µm par rapport au Calamus",,,,,,,,,,,,,,,,
Descentes,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Heure,"Postérieur (Bregma)",,Latéralité,"Profondeur et commentaire",,,,,,,,,,,,
11H50,"4,8 mm",,"1,2 mm","* 1,5% neurobiotine ; 5% NaCl",,,,,,,,,,,,
,,,,"Re = 11 MΩ ; Ri = 18 MΩ",,,,,,,,,,,,
,,,,RAS,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
14H30,"4,6 mm",,"1,2 mm",RAS,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
15H20,"5,0 mm",,"1,2 mm","* 1,5% neurobiotine ; 5% NaCl",,,,,,,,,,,,
,,,,"Re = 14 MΩ ; Ri = 25 MΩ",,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,"Cellule A à 8220 µm",,,,,,,,,,,,
,,,,Antidromique:NO,,,,,,,,,,,,
,,,,"Fréquence spontanée = 10 Hz",,,,,,,,,,,,
,,,,Réponse,,,,,,,,,,,,
,,,,"Noci thermique : NO (50:FL/RL)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,
16H00,"4,4 mm",,"1,2 mm","Fibres @ 7800",,,,,,,,,,,,
,,,,"Fibres @ 8150",,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,"Cellule à 8390 µm",,,,,,,,,,,,
,,,,Antidromique:NO,,,,,,,,,,,,
,,,,Réponse,,,,,,,,,,,,
,,,,"Noci thermique : NO (50:RL)",,,,,,"* 1,5% neurobiotine ; 5% NaCl",,,,"4,6 mm",,"1,3 mm"
,,,,,,,,,,"Re = ; Ri = MΩ",,,,"4,9 mm",,"1,1 mm"
,,,,"Cellule à 8500 µm",,,,,,"Cellule à µm",,,,"5,2 mm",,"1,3 mm"
,,,,Antidromique:NO,,,,,,Antidromique:elec:;lat:ms;seuil:µA,,,,"5,5 mm",,"1,1 mm"
,,,,Réponse,,,,,,Collision,,,,,,
,,,,"Noci thermique : NO (50:RL)",,,,,,"Fréquence spontanée =  Hz",,,,,,
,,,,,,,,,,Réponse,,,,,,
,,,,"Cellule à 8640 µm",,,,,,"Noci mécanique : ",,,,,,
,,,,Antidromique:NO,,,,,,"Noci thermique : ",,,,,,
,,,,Réponse,,,,,,"Tactile : ",,,,,,
,,,,"Noci thermique : NO (50:RL)",,,,,,"Injection à nA pendant min",,,,,,
,,,,,,,,,,"Fin injection à ",,,,,,
16H40,"5,2 mm",,"1,2 mm","Cellule à 8640 µm",,,,,,,,,,,,
,,,,Antidromique:NO,,,,,,"Cellule à µm",,,,,,
,,,,Réponse,,,,,,Antidromique:NO,,,,,,
,,,,"Noci thermique : léger (50:RL/FL)",,,,,,"Fréquence spontanée =  Hz",,,,,,
,,,,,,,,,,Réponse,,,,,,
,,,,"Cellule B à 7600 µm",,,,,,"Noci mécanique : NO (FR/T)",,,,,,
,,,,Antidromique:NO,,,,,,"Noci thermique : NO (50:FL/RL)",,,,,,
,,,,"Fréquence spontanée = 0 Hz",,,,,,,,,,,,
,,,,Réponse,,,,,,,,,,,,
,,,,"Noci mécanique : ON (RR)",,,,,,,,,,,,
,,,,"Noci thermique : ON (50:RR/RL/FL) NO (44:RR)",,,,,,,,,,,,
,,,,"Tactile : ON (RR) même léger",,,,,,,,,,,,
,,,,"Injection à 1,8 nA pendant 8 min",,,,,,,,,,,,
,,,,"Fin injection à 18H30",,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,"Dépôt de fer électrode 3",,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,"Perfusion @ 19H00",,,,,,,,,,,,
