Date,2009/08/20,,"Rat #",260,"Reçu le ",2009/08/18,,,,
,,,,,"Poids approx","300 G",,,,
"Induction à",15H00,"; N2O/02 (2/1) --> Halothane 2%",,,,,,,,
"Post induction : atropine (0,75 mg/kg ; IP)",,,,,,,,,,
"Perfusion IP (0,8 ml/h) : Gallamine (20 mg/ml)",,,,,,,,,,
"Enregistrement : Halothane 0,7% dans N20/02 (1/1)",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Descentes,,,,,,,,,,"RAS (plancher @ 8700 µm ?)"
,,,,,,,,,,
Heure,"Postérieur (Obex)",,Latéralité,"Profondeur et commentaire",,,,,," tjs pas plancher @ 11 000 µm"
15H30,"0.0 mm",,"0.8 mm","* 1,5% neurobiotine ; 2% NaCl",,,,,,
,,,,"Re = 9 MΩ ; Ri = 25 - 30 MΩ",,,,,,"Perdue @ injection"
,,,,,,,,,,"Perdue AV injection"
,,,,RAS,,,,,,
16H55,"0.0 mm",,"0.3 mm",,,,,,,RAS
,,,,,,,,,,
,,,,,,,,,,"Perfusion @ 17H45"
,,,,,,,,,,
,,,,,,,,,,"* 1,5% neurobiotine ; 5% NaCl"
,,,,,,,,,,"Re = ; Ri = MΩ"
,,,,,,,,,,
,,,,,,,,,,"* 5% TMR ; 5-10% NaCl"
,,,,,,,,,,
,,,,,,,,,,"Injection à nA pendant min"
,,,,,,,,,,"Fin injection à "
,,,,,,,,,,
,,,,,,,,,,"Cellule à µm"
,,,,,,,,,,"Fréq spont =  Hz ; ISI = ± ms"
,,,,,,,,,,Réponse
,,,,,,,,,,"Noci mécanique : "
,,,,,,,,,,"Noci thermique : "
,,,,,,,,,,"Tactile : "
,,,,,,,,,,
,,,,,,,,,,"Point Bleu @ 4380 µm"
,,,,,,,,,,
,,,,,,,,,,Antidromique:elec:;lat:ms;seuil:µA
,,,,,,,,,,Collision
